word,preference,pos_score,scaled_pos_score,frequency,scaled_frequency
bulli,6.44540704e-16,0,1e-11,79068,6.44540704e-05
yamba,6.445080969999999e-16,0,1e-11,79064,6.44508097e-05
isthe,6.443695179999999e-16,0,1e-11,79047,6.44369518e-05
pacem,6.442227869999999e-16,0,1e-11,79029,6.44222787e-05
parag,6.4419018e-16,0,1e-11,79025,6.4419018e-05
ulsan,6.43904869e-16,0,1e-11,78990,6.43904869e-05
ontop,6.43839656e-16,0,1e-11,78982,6.43839656e-05
bonde,6.438233519999999e-16,0,1e-11,78980,6.43823352e-05
myatt,6.435869519999999e-16,0,1e-11,78951,6.43586952e-05
ilita,6.435217379999999e-16,0,1e-11,78943,6.43521738e-05
carsd,6.43497283e-16,0,1e-11,78940,6.43497283e-05
pjrst,6.43203821e-16,0,1e-11,78904,6.43203821e-05
abita,6.43073393e-16,0,1e-11,78888,6.43073393e-05
ramer,6.430652419999999e-16,0,1e-11,78887,6.43065242e-05
esnet,6.428614479999999e-16,0,1e-11,78862,6.42861448e-05
lyrcs,6.42853297e-16,0,1e-11,78861,6.42853297e-05
lohse,6.42404952e-16,0,1e-11,78806,6.42404952e-05
benoa,6.423641929999999e-16,0,1e-11,78801,6.42364193e-05
forse,6.42282676e-16,0,1e-11,78791,6.42282676e-05
cerco,6.42144097e-16,0,1e-11,78774,6.42144097e-05
lucey,6.421114899999999e-16,0,1e-11,78770,6.4211149e-05
kamat,6.420788829999999e-16,0,1e-11,78766,6.42078883e-05
ardea,6.42046276e-16,0,1e-11,78762,6.42046276e-05
haass,6.41915848e-16,0,1e-11,78746,6.41915848e-05
admis,6.418995449999999e-16,0,1e-11,78744,6.41899545e-05
tauri,6.418261789999999e-16,0,1e-11,78735,6.41826179e-05
colma,6.41418593e-16,0,1e-11,78685,6.41418593e-05
linee,6.410517649999999e-16,0,1e-11,78640,6.41051765e-05
cilla,6.40872427e-16,0,1e-11,78618,6.40872427e-05
beier,6.40717544e-16,0,1e-11,78599,6.40717544e-05
seeda,6.40709393e-16,0,1e-11,78598,6.40709393e-05
xliii,6.40676786e-16,0,1e-11,78594,6.40676786e-05
koehn,6.40497448e-16,0,1e-11,78572,6.40497448e-05
teich,6.403996269999999e-16,0,1e-11,78560,6.40399627e-05
tikki,6.40350717e-16,0,1e-11,78554,6.40350717e-05
lwork,6.403344129999999e-16,0,1e-11,78552,6.40334413e-05
pizzo,6.40285503e-16,0,1e-11,78546,6.40285503e-05
hille,6.40269199e-16,0,1e-11,78544,6.40269199e-05
hayti,6.40228441e-16,0,1e-11,78539,6.40228441e-05
nding,6.401795299999999e-16,0,1e-11,78533,6.4017953e-05
kolor,6.40114317e-16,0,1e-11,78525,6.40114317e-05
yimou,6.400654059999999e-16,0,1e-11,78519,6.40065406e-05
orban,6.40024648e-16,0,1e-11,78514,6.40024648e-05
jaqua,6.39021985e-16,0,1e-11,78391,6.39021985e-05
brann,6.3876113e-16,0,1e-11,78359,6.3876113e-05
vasey,6.3852473e-16,0,1e-11,78330,6.3852473e-05
uhaul,6.383861509999999e-16,0,1e-11,78313,6.38386151e-05
cribb,6.382801779999999e-16,0,1e-11,78300,6.38280178e-05
jdict,6.38247571e-16,0,1e-11,78296,6.38247571e-05
parus,6.38182358e-16,0,1e-11,78288,6.38182358e-05
loman,6.38166054e-16,0,1e-11,78286,6.38166054e-05
tenha,6.381334469999999e-16,0,1e-11,78282,6.38133447e-05
neben,6.380600819999999e-16,0,1e-11,78273,6.38060082e-05
gprof,6.3805193e-16,0,1e-11,78272,6.3805193e-05
digga,6.377095569999999e-16,0,1e-11,78230,6.37709557e-05
cshrc,6.374731569999999e-16,0,1e-11,78201,6.37473157e-05
bauma,6.373508810000001e-16,0,1e-11,78186,6.37350881e-05
cummy,6.3734273e-16,0,1e-11,78185,6.3734273e-05
fozzy,6.371715429999999e-16,0,1e-11,78164,6.37171543e-05
borge,6.3715524e-16,0,1e-11,78162,6.3715524e-05
tambo,6.370818739999999e-16,0,1e-11,78153,6.37081874e-05
upenn,6.367884120000001e-16,0,1e-11,78117,6.36788412e-05
beiks,6.36698743e-16,0,1e-11,78106,6.36698743e-05
ocial,6.366498329999999e-16,0,1e-11,78100,6.36649833e-05
meloy,6.3663353e-16,0,1e-11,78098,6.3663353e-05
hokie,6.36617226e-16,0,1e-11,78096,6.36617226e-05
sexso,6.36552012e-16,0,1e-11,78088,6.36552012e-05
panis,6.365112539999999e-16,0,1e-11,78083,6.36511254e-05
iaido,6.365031020000001e-16,0,1e-11,78082,6.36503102e-05
yagoo,6.363645229999999e-16,0,1e-11,78065,6.36364523e-05
idxml,6.36356371e-16,0,1e-11,78064,6.36356371e-05
forta,6.36128122e-16,0,1e-11,78036,6.36128122e-05
anzor,6.360058470000001e-16,0,1e-11,78021,6.36005847e-05
cfmeu,6.35842812e-16,0,1e-11,78001,6.35842812e-05
sedis,6.3583466e-16,0,1e-11,78000,6.3583466e-05
vaile,6.3579390200000005e-16,0,1e-11,77995,6.35793902e-05
tonys,6.3554935e-16,0,1e-11,77965,6.3554935e-05
caiff,6.354515289999999e-16,0,1e-11,77953,6.35451529e-05
thuan,6.353618599999999e-16,0,1e-11,77942,6.3536186e-05
buyin,6.35337405e-16,0,1e-11,77939,6.35337405e-05
beppo,6.352803429999999e-16,0,1e-11,77932,6.35280343e-05
asoka,6.35198826e-16,0,1e-11,77922,6.35198826e-05
nevow,6.35133612e-16,0,1e-11,77914,6.35133612e-05
mikro,6.350194879999999e-16,0,1e-11,77900,6.35019488e-05
vores,6.35011336e-16,0,1e-11,77899,6.35011336e-05
bidir,6.349624259999999e-16,0,1e-11,77893,6.34962426e-05
yaser,6.349542739999999e-16,0,1e-11,77892,6.34954274e-05
levit,6.349053639999999e-16,0,1e-11,77886,6.34905364e-05
snrnp,6.34783088e-16,0,1e-11,77871,6.34783088e-05
amjad,6.347667839999999e-16,0,1e-11,77869,6.34766784e-05
salus,6.34717874e-16,0,1e-11,77863,6.34717874e-05
esler,6.346119009999999e-16,0,1e-11,77850,6.34611901e-05
heras,6.345222319999999e-16,0,1e-11,77839,6.34522232e-05
holli,6.34505929e-16,0,1e-11,77837,6.34505929e-05
genco,6.34171708e-16,0,1e-11,77796,6.34171708e-05
vargo,6.341146459999999e-16,0,1e-11,77789,6.34114646e-05
cgcca,6.34082039e-16,0,1e-11,77785,6.34082039e-05
lumby,6.340412809999999e-16,0,1e-11,77780,6.34041281e-05
miego,6.34000522e-16,0,1e-11,77775,6.34000522e-05
sedna,6.33976067e-16,0,1e-11,77772,6.33976067e-05
mblog,6.33861943e-16,0,1e-11,77758,6.33861943e-05
keuka,6.336663009999999e-16,0,1e-11,77734,6.33666301e-05
furla,6.336663009999999e-16,0,1e-11,77734,6.33666301e-05
awami,6.336663009999999e-16,0,1e-11,77734,6.33666301e-05
wlemb,6.33658149e-16,0,1e-11,77733,6.33658149e-05
ferie,6.33609239e-16,0,1e-11,77727,6.33609239e-05
pdair,6.336010869999999e-16,0,1e-11,77726,6.33601087e-05
tejon,6.33552177e-16,0,1e-11,77720,6.33552177e-05
keepe,6.33552177e-16,0,1e-11,77720,6.33552177e-05
bodin,6.335195699999999e-16,0,1e-11,77716,6.3351957e-05
cerns,6.33438053e-16,0,1e-11,77706,6.33438053e-05
golde,6.33429901e-16,0,1e-11,77705,6.33429901e-05
ncdot,6.332587149999999e-16,0,1e-11,77684,6.33258715e-05
baule,6.33144591e-16,0,1e-11,77670,6.33144591e-05
ywhoo,6.330956799999999e-16,0,1e-11,77664,6.3309568e-05
pisum,6.330304659999999e-16,0,1e-11,77656,6.33030466e-05
udyog,6.32948949e-16,0,1e-11,77646,6.32948949e-05
boros,6.329081909999999e-16,0,1e-11,77641,6.32908191e-05
zonta,6.32875584e-16,0,1e-11,77637,6.32875584e-05
cispr,6.32647335e-16,0,1e-11,77609,6.32647335e-05
apoio,6.32639184e-16,0,1e-11,77608,6.32639184e-05
klock,6.326065769999999e-16,0,1e-11,77604,6.32606577e-05
zeigt,6.325413629999999e-16,0,1e-11,77596,6.32541363e-05
speke,6.3238648e-16,0,1e-11,77577,6.3238648e-05
yauoo,6.32288659e-16,0,1e-11,77565,6.32288659e-05
brisa,6.32288659e-16,0,1e-11,77565,6.32288659e-05
murch,6.32166383e-16,0,1e-11,77550,6.32166383e-05
goree,6.320115009999999e-16,0,1e-11,77531,6.32011501e-05
ceiva,6.3186477e-16,0,1e-11,77513,6.3186477e-05
hinde,6.31840314e-16,0,1e-11,77510,6.31840314e-05
movlw,6.31644673e-16,0,1e-11,77486,6.31644673e-05
vejle,6.314816379999999e-16,0,1e-11,77466,6.31481638e-05
manti,6.31367514e-16,0,1e-11,77452,6.31367514e-05
inces,6.313430589999999e-16,0,1e-11,77449,6.31343059e-05
fagus,6.311881760000001e-16,0,1e-11,77430,6.31188176e-05
cafod,6.31180025e-16,0,1e-11,77429,6.31180025e-05
valen,6.30992535e-16,0,1e-11,77406,6.30992535e-05
kautz,6.307887419999999e-16,0,1e-11,77381,6.30788742e-05
awips,6.30642011e-16,0,1e-11,77363,6.30642011e-05
graig,6.306338589999999e-16,0,1e-11,77362,6.30633859e-05
afety,6.30324093e-16,0,1e-11,77324,6.30324093e-05
tymes,6.3016921e-16,0,1e-11,77305,6.3016921e-05
hjelp,6.301121479999999e-16,0,1e-11,77298,6.30112148e-05
asino,6.30079541e-16,0,1e-11,77294,6.30079541e-05
oasys,6.30055086e-16,0,1e-11,77291,6.30055086e-05
ghose,6.30030631e-16,0,1e-11,77288,6.30030631e-05
brera,6.30030631e-16,0,1e-11,77288,6.30030631e-05
formu,6.298757479999999e-16,0,1e-11,77269,6.29875748e-05
mikan,6.29810534e-16,0,1e-11,77261,6.29810534e-05
chinh,6.29614893e-16,0,1e-11,77237,6.29614893e-05
nifos,6.295741339999999e-16,0,1e-11,77232,6.29574134e-05
appar,6.29533376e-16,0,1e-11,77227,6.29533376e-05
howth,6.294926170000001e-16,0,1e-11,77222,6.29492617e-05
beijo,6.29386645e-16,0,1e-11,77209,6.29386645e-05
jouni,6.291665479999999e-16,0,1e-11,77182,6.29166548e-05
eurax,6.29060576e-16,0,1e-11,77169,6.29060576e-05
fickt,6.29044272e-16,0,1e-11,77167,6.29044272e-05
tuyen,6.28677445e-16,0,1e-11,77122,6.28677445e-05
nargs,6.284655e-16,0,1e-11,77096,6.284655e-05
seele,6.284247409999999e-16,0,1e-11,77091,6.28424741e-05
turck,6.28335072e-16,0,1e-11,77080,6.28335072e-05
momen,6.28049762e-16,0,1e-11,77045,6.28049762e-05
tvspy,6.28033458e-16,0,1e-11,77043,6.28033458e-05
bcast,6.279682439999999e-16,0,1e-11,77035,6.27968244e-05
srvcs,6.279193339999999e-16,0,1e-11,77029,6.27919334e-05
akamu,6.27911182e-16,0,1e-11,77028,6.27911182e-05
ental,6.278948789999999e-16,0,1e-11,77026,6.27894879e-05
eloan,6.278704239999999e-16,0,1e-11,77023,6.27870424e-05
quero,6.27845968e-16,0,1e-11,77020,6.27845968e-05
resta,6.278052099999999e-16,0,1e-11,77015,6.2780521e-05
veras,6.274546859999999e-16,0,1e-11,76972,6.27454686e-05
hania,6.27413927e-16,0,1e-11,76967,6.27413927e-05
fanno,6.27365017e-16,0,1e-11,76961,6.27365017e-05
wahms,6.27136768e-16,0,1e-11,76933,6.27136768e-05
hadar,6.27022644e-16,0,1e-11,76919,6.27022644e-05
seene,6.269411269999999e-16,0,1e-11,76909,6.26941127e-05
eftsl,6.269329749999999e-16,0,1e-11,76908,6.26932975e-05
misic,6.268759129999999e-16,0,1e-11,76901,6.26875913e-05
dalen,6.26704727e-16,0,1e-11,76880,6.26704727e-05
passa,6.26566147e-16,0,1e-11,76863,6.26566147e-05
booch,6.26492782e-16,0,1e-11,76854,6.26492782e-05
ratna,6.264438709999999e-16,0,1e-11,76848,6.26443871e-05
ardis,6.263949609999999e-16,0,1e-11,76842,6.26394961e-05
xaxis,6.26362354e-16,0,1e-11,76838,6.26362354e-05
vesti,6.25767278e-16,0,1e-11,76765,6.25767278e-05
kamin,6.254575129999999e-16,0,1e-11,76727,6.25457513e-05
gaurd,6.25433057e-16,0,1e-11,76724,6.25433057e-05
urich,6.252618709999999e-16,0,1e-11,76703,6.25261871e-05
kymco,6.251966569999999e-16,0,1e-11,76695,6.25196657e-05
gauls,6.25131444e-16,0,1e-11,76687,6.25131444e-05
reuss,6.250988369999999e-16,0,1e-11,76683,6.25098837e-05
logec,6.25082533e-16,0,1e-11,76681,6.25082533e-05
pozzo,6.24837981e-16,0,1e-11,76651,6.24837981e-05
giada,6.2464234e-16,0,1e-11,76627,6.2464234e-05
dalat,6.24626036e-16,0,1e-11,76625,6.24626036e-05
junos,6.246097329999999e-16,0,1e-11,76623,6.24609733e-05
dovid,6.24438547e-16,0,1e-11,76602,6.24438547e-05
dieet,6.2440594e-16,0,1e-11,76598,6.2440594e-05
reena,6.23941291e-16,0,1e-11,76541,6.23941291e-05
mende,6.239249879999999e-16,0,1e-11,76539,6.23924988e-05
kalba,6.23810864e-16,0,1e-11,76525,6.23810864e-05
amick,6.2369674e-16,0,1e-11,76511,6.2369674e-05
defen,6.23598919e-16,0,1e-11,76499,6.23598919e-05
celex,6.234766429999999e-16,0,1e-11,76484,6.23476643e-05
nexia,6.2346034e-16,0,1e-11,76482,6.2346034e-05
exige,6.2346034e-16,0,1e-11,76482,6.2346034e-05
tuvok,6.23305457e-16,0,1e-11,76463,6.23305457e-05
prend,6.23134271e-16,0,1e-11,76442,6.23134271e-05
julho,6.231179670000001e-16,0,1e-11,76440,6.23117967e-05
tblog,6.230772079999999e-16,0,1e-11,76435,6.23077208e-05
genau,6.23011995e-16,0,1e-11,76427,6.23011995e-05
dorff,6.229875389999999e-16,0,1e-11,76424,6.22987539e-05
varro,6.228326570000001e-16,0,1e-11,76405,6.22832657e-05
zyair,6.22783746e-16,0,1e-11,76399,6.22783746e-05
hyrum,6.227755949999999e-16,0,1e-11,76398,6.22775595e-05
garay,6.227511389999999e-16,0,1e-11,76395,6.22751139e-05
lvlug,6.22742988e-16,0,1e-11,76394,6.22742988e-05
marva,6.22734836e-16,0,1e-11,76393,6.22734836e-05
dring,6.227022289999999e-16,0,1e-11,76389,6.22702229e-05
paiva,6.22677774e-16,0,1e-11,76386,6.22677774e-05
haine,6.22596257e-16,0,1e-11,76376,6.22596257e-05
blinc,6.22522891e-16,0,1e-11,76367,6.22522891e-05
ceecs,6.223517049999999e-16,0,1e-11,76346,6.22351705e-05
muslc,6.223027939999999e-16,0,1e-11,76340,6.22302794e-05
lesse,6.222946429999999e-16,0,1e-11,76339,6.22294643e-05
missi,6.222049739999999e-16,0,1e-11,76328,6.22204974e-05
cubis,6.22156063e-16,0,1e-11,76322,6.22156063e-05
jelle,6.220663939999999e-16,0,1e-11,76311,6.22066394e-05
vilna,6.21862601e-16,0,1e-11,76286,6.21862601e-05
blant,6.218544499999999e-16,0,1e-11,76285,6.2185445e-05
diouf,6.21658808e-16,0,1e-11,76261,6.21658808e-05
seska,6.215609869999999e-16,0,1e-11,76249,6.21560987e-05
warda,6.215446839999999e-16,0,1e-11,76247,6.21544684e-05
nsapi,6.215446839999999e-16,0,1e-11,76247,6.21544684e-05
geilo,6.21300132e-16,0,1e-11,76217,6.21300132e-05
zobel,6.212023109999999e-16,0,1e-11,76205,6.21202311e-05
talat,6.20933304e-16,0,1e-11,76172,6.20933304e-05
monee,6.207458149999999e-16,0,1e-11,76149,6.20745815e-05
seidl,6.20501263e-16,0,1e-11,76119,6.20501263e-05
ajump,6.202078009999999e-16,0,1e-11,76083,6.20207801e-05
niobe,6.20150739e-16,0,1e-11,76076,6.20150739e-05
renfe,6.20101828e-16,0,1e-11,76070,6.20101828e-05
ehime,6.199958559999999e-16,0,1e-11,76057,6.19995856e-05
iniva,6.19971401e-16,0,1e-11,76054,6.19971401e-05
jakma,6.199469459999999e-16,0,1e-11,76051,6.19946946e-05
dient,6.198491249999999e-16,0,1e-11,76039,6.19849125e-05
razak,6.19816518e-16,0,1e-11,76035,6.19816518e-05
imitz,6.196697869999999e-16,0,1e-11,76017,6.19669787e-05
amant,6.19531207e-16,0,1e-11,76000,6.19531207e-05
faoin,6.19482297e-16,0,1e-11,75994,6.19482297e-05
uddin,6.193518699999999e-16,0,1e-11,75978,6.1935187e-05
mccay,6.19327414e-16,0,1e-11,75975,6.19327414e-05
cabri,6.19205138e-16,0,1e-11,75960,6.19205138e-05
rawat,6.191562279999999e-16,0,1e-11,75954,6.19156228e-05
katze,6.18993194e-16,0,1e-11,75934,6.18993194e-05
osuna,6.18919828e-16,0,1e-11,75925,6.18919828e-05
excom,6.188709179999999e-16,0,1e-11,75919,6.18870918e-05
benja,6.186752759999999e-16,0,1e-11,75895,6.18675276e-05
adref,6.18406269e-16,0,1e-11,75862,6.18406269e-05
cmucl,6.183899659999999e-16,0,1e-11,75860,6.18389966e-05
munda,6.183166e-16,0,1e-11,75851,6.183166e-05
iopus,6.18202476e-16,0,1e-11,75837,6.18202476e-05
swiki,6.18145414e-16,0,1e-11,75830,6.18145414e-05
besta,6.180883519999999e-16,0,1e-11,75823,6.18088352e-05
cosma,6.1789271e-16,0,1e-11,75799,6.1789271e-05
klatt,6.17786738e-16,0,1e-11,75786,6.17786738e-05
cervo,6.177459789999999e-16,0,1e-11,75781,6.17745979e-05
dsdna,6.176889169999999e-16,0,1e-11,75774,6.17688917e-05
ujena,6.176644619999999e-16,0,1e-11,75771,6.17664462e-05
xplod,6.17648159e-16,0,1e-11,75769,6.17648159e-05
solex,6.175503379999999e-16,0,1e-11,75757,6.17550338e-05
redit,6.17493276e-16,0,1e-11,75750,6.17493276e-05
pawar,6.17411759e-16,0,1e-11,75740,6.17411759e-05
toral,6.1732209e-16,0,1e-11,75729,6.1732209e-05
leora,6.172487239999999e-16,0,1e-11,75720,6.17248724e-05
nexen,6.171672069999999e-16,0,1e-11,75710,6.17167207e-05
mands,6.17159055e-16,0,1e-11,75709,6.17159055e-05
sabie,6.171509029999999e-16,0,1e-11,75708,6.17150903e-05
araya,6.17028627e-16,0,1e-11,75693,6.17028627e-05
keble,6.169389579999999e-16,0,1e-11,75682,6.16938958e-05
kette,6.16881896e-16,0,1e-11,75675,6.16881896e-05
mewes,6.16759621e-16,0,1e-11,75660,6.16759621e-05
dphil,6.165884339999999e-16,0,1e-11,75639,6.16588434e-05
xmods,6.16580283e-16,0,1e-11,75638,6.16580283e-05
dodaj,6.16506917e-16,0,1e-11,75629,6.16506917e-05
szasz,6.16368338e-16,0,1e-11,75612,6.16368338e-05
radic,6.16311276e-16,0,1e-11,75605,6.16311276e-05
chuuk,6.162623649999999e-16,0,1e-11,75599,6.16262365e-05
enloe,6.162460620000001e-16,0,1e-11,75597,6.16246062e-05
hetai,6.16140089e-16,0,1e-11,75584,6.16140089e-05
elitr,6.16123786e-16,0,1e-11,75582,6.16123786e-05
dqpsk,6.160422689999999e-16,0,1e-11,75572,6.16042269e-05
mitsu,6.159933579999999e-16,0,1e-11,75566,6.15993358e-05
sumed,6.15911841e-16,0,1e-11,75556,6.15911841e-05
boosh,6.158955379999999e-16,0,1e-11,75554,6.15895538e-05
exoto,6.15805869e-16,0,1e-11,75543,6.15805869e-05
ameda,6.157325029999999e-16,0,1e-11,75534,6.15732503e-05
asstd,6.15634682e-16,0,1e-11,75522,6.15634682e-05
karls,6.15422737e-16,0,1e-11,75496,6.15422737e-05
kaila,6.154064339999999e-16,0,1e-11,75494,6.15406434e-05
aldus,6.153819789999999e-16,0,1e-11,75491,6.15381979e-05
dugas,6.15308613e-16,0,1e-11,75482,6.15308613e-05
bagle,6.15137427e-16,0,1e-11,75461,6.15137427e-05
slutz,6.151048199999999e-16,0,1e-11,75457,6.1510482e-05
vimes,6.14925482e-16,0,1e-11,75435,6.14925482e-05
exley,6.14803206e-16,0,1e-11,75420,6.14803206e-05
welby,6.14672779e-16,0,1e-11,75404,6.14672779e-05
hslda,6.145668059999999e-16,0,1e-11,75391,6.14566806e-05
cheez,6.145341990000001e-16,0,1e-11,75387,6.14534199e-05
grata,6.14517896e-16,0,1e-11,75385,6.14517896e-05
monon,6.144771369999999e-16,0,1e-11,75380,6.14477137e-05
dlido,6.14338558e-16,0,1e-11,75363,6.14338558e-05
aelod,6.141347649999999e-16,0,1e-11,75338,6.14134765e-05
sarum,6.140369440000001e-16,0,1e-11,75326,6.14036944e-05
lundh,6.138576059999999e-16,0,1e-11,75304,6.13857606e-05
fobus,6.138413019999999e-16,0,1e-11,75302,6.13841302e-05
rothe,6.13792392e-16,0,1e-11,75296,6.13792392e-05
usccb,6.13751633e-16,0,1e-11,75291,6.13751633e-05
matar,6.13719027e-16,0,1e-11,75287,6.13719027e-05
elwin,6.13678268e-16,0,1e-11,75282,6.13678268e-05
akica,6.132625299999999e-16,0,1e-11,75231,6.1326253e-05
nikes,6.132054679999999e-16,0,1e-11,75224,6.13205468e-05
vikes,6.12952764e-16,0,1e-11,75193,6.12952764e-05
yaffe,6.12928309e-16,0,1e-11,75190,6.12928309e-05
brahe,6.1288755e-16,0,1e-11,75185,6.1288755e-05
sinon,6.12863095e-16,0,1e-11,75182,6.12863095e-05
illes,6.12863095e-16,0,1e-11,75182,6.12863095e-05
koper,6.12830488e-16,0,1e-11,75178,6.12830488e-05
altan,6.12830488e-16,0,1e-11,75178,6.12830488e-05
hunde,6.127897299999999e-16,0,1e-11,75173,6.1278973e-05
dfait,6.12757123e-16,0,1e-11,75169,6.12757123e-05
baris,6.12740819e-16,0,1e-11,75167,6.12740819e-05
saone,6.12716364e-16,0,1e-11,75164,6.12716364e-05
istry,6.12683757e-16,0,1e-11,75160,6.12683757e-05
gyula,6.125614809999999e-16,0,1e-11,75145,6.12561481e-05
konta,6.12545178e-16,0,1e-11,75143,6.12545178e-05
toyne,6.12479964e-16,0,1e-11,75135,6.12479964e-05
augue,6.124636609999999e-16,0,1e-11,75133,6.12463661e-05
sevan,6.123739919999999e-16,0,1e-11,75122,6.12373992e-05
exafs,6.123495369999999e-16,0,1e-11,75119,6.12349537e-05
tranx,6.12194654e-16,0,1e-11,75100,6.12194654e-05
egale,6.120153159999999e-16,0,1e-11,75078,6.12015316e-05
shaye,6.119990119999999e-16,0,1e-11,75076,6.11999012e-05
womad,6.119093429999999e-16,0,1e-11,75065,6.11909343e-05
bocas,6.118604329999999e-16,0,1e-11,75059,6.11860433e-05
mplab,6.118278259999999e-16,0,1e-11,75055,6.11827826e-05
medoc,6.11811523e-16,0,1e-11,75053,6.11811523e-05
tagoh,6.117626119999999e-16,0,1e-11,75047,6.11762612e-05
amapi,6.115506669999999e-16,0,1e-11,75021,6.11550667e-05
zefal,6.115017569999999e-16,0,1e-11,75015,6.11501757e-05
unley,6.114528469999999e-16,0,1e-11,75009,6.11452847e-05
valia,6.11412088e-16,0,1e-11,75004,6.11412088e-05
hanau,6.11395785e-16,0,1e-11,75002,6.11395785e-05
unced,6.113468739999999e-16,0,1e-11,74996,6.11346874e-05
jordy,6.113468739999999e-16,0,1e-11,74996,6.11346874e-05
rogar,6.11322419e-16,0,1e-11,74993,6.11322419e-05
stibo,6.1123275e-16,0,1e-11,74982,6.1123275e-05
ginko,6.11208295e-16,0,1e-11,74979,6.11208295e-05
ogura,6.11167536e-16,0,1e-11,74974,6.11167536e-05
expen,6.111349289999999e-16,0,1e-11,74970,6.11134929e-05
resch,6.11094171e-16,0,1e-11,74965,6.11094171e-05
gasol,6.11094171e-16,0,1e-11,74965,6.11094171e-05
movwf,6.10971895e-16,0,1e-11,74950,6.10971895e-05
webbe,6.1094744e-16,0,1e-11,74947,6.1094744e-05
moniz,6.106458260000001e-16,0,1e-11,74910,6.10645826e-05
azeem,6.10596915e-16,0,1e-11,74904,6.10596915e-05
agcas,6.10596915e-16,0,1e-11,74904,6.10596915e-05
kaslo,6.10409426e-16,0,1e-11,74881,6.10409426e-05
yezdk,6.103768189999999e-16,0,1e-11,74877,6.10376819e-05
edita,6.10352364e-16,0,1e-11,74874,6.10352364e-05
bulan,6.10221936e-16,0,1e-11,74858,6.10221936e-05
mpact,6.10156722e-16,0,1e-11,74850,6.10156722e-05
bordo,6.10067053e-16,0,1e-11,74839,6.10067053e-05
russa,6.096839219999999e-16,0,1e-11,74792,6.09683922e-05
cathi,6.096839219999999e-16,0,1e-11,74792,6.09683922e-05
mapex,6.09366005e-16,0,1e-11,74753,6.09366005e-05
acest,6.09366005e-16,0,1e-11,74753,6.09366005e-05
wrede,6.092518799999999e-16,0,1e-11,74739,6.0925188e-05
zunch,6.09219274e-16,0,1e-11,74735,6.09219274e-05
tovey,6.09186667e-16,0,1e-11,74731,6.09186667e-05
knopp,6.09186667e-16,0,1e-11,74731,6.09186667e-05
dunia,6.09039936e-16,0,1e-11,74713,6.09039936e-05
exped,6.08901356e-16,0,1e-11,74696,6.08901356e-05
varda,6.088932049999999e-16,0,1e-11,74695,6.08893205e-05
suraj,6.08885053e-16,0,1e-11,74694,6.08885053e-05
gorin,6.08607894e-16,0,1e-11,74660,6.08607894e-05
spago,6.08526377e-16,0,1e-11,74650,6.08526377e-05
nurpp,6.08477466e-16,0,1e-11,74644,6.08477466e-05
pusat,6.084122529999999e-16,0,1e-11,74636,6.08412253e-05
verum,6.08094335e-16,0,1e-11,74597,6.08094335e-05
ights,6.07972059e-16,0,1e-11,74582,6.07972059e-05
karhu,6.07809025e-16,0,1e-11,74562,6.07809025e-05
diddl,6.0778457e-16,0,1e-11,74559,6.0778457e-05
wilko,6.077438109999999e-16,0,1e-11,74554,6.07743811e-05
eline,6.076949009999999e-16,0,1e-11,74548,6.07694901e-05
tahoo,6.07654142e-16,0,1e-11,74543,6.07654142e-05
axxis,6.07654142e-16,0,1e-11,74543,6.07654142e-05
terni,6.07621535e-16,0,1e-11,74539,6.07621535e-05
kinde,6.07564473e-16,0,1e-11,74532,6.07564473e-05
siute,6.075318659999999e-16,0,1e-11,74528,6.07531866e-05
weyer,6.07507411e-16,0,1e-11,74525,6.07507411e-05
effin,6.07507411e-16,0,1e-11,74525,6.07507411e-05
opsec,6.074829559999999e-16,0,1e-11,74522,6.07482956e-05
farge,6.074666519999999e-16,0,1e-11,74520,6.07466652e-05
phlog,6.07344376e-16,0,1e-11,74505,6.07344376e-05
ansto,6.072873139999999e-16,0,1e-11,74498,6.07287314e-05
amily,6.072710109999999e-16,0,1e-11,74496,6.07271011e-05
sfwmd,6.0716503899999995e-16,0,1e-11,74483,6.07165039e-05
ganes,6.07067218e-16,0,1e-11,74471,6.07067218e-05
monto,6.069530939999999e-16,0,1e-11,74457,6.06953094e-05
hodel,6.06904183e-16,0,1e-11,74451,6.06904183e-05
wolky,6.06659631e-16,0,1e-11,74421,6.06659631e-05
rinoa,6.064232309999999e-16,0,1e-11,74392,6.06423231e-05
potos,6.06186831e-16,0,1e-11,74363,6.06186831e-05
pente,6.05950431e-16,0,1e-11,74334,6.05950431e-05
chery,6.05925976e-16,0,1e-11,74331,6.05925976e-05
stolt,6.0575479e-16,0,1e-11,74310,6.0575479e-05
tumut,6.05640666e-16,0,1e-11,74296,6.05640666e-05
adell,6.05640666e-16,0,1e-11,74296,6.05640666e-05
expre,6.055591479999999e-16,0,1e-11,74286,6.05559148e-05
ulmus,6.05412417e-16,0,1e-11,74268,6.05412417e-05
hamax,6.053390519999999e-16,0,1e-11,74259,6.05339052e-05
neuss,6.05314597e-16,0,1e-11,74256,6.05314597e-05
jamul,6.05265686e-16,0,1e-11,74250,6.05265686e-05
emeka,6.05053741e-16,0,1e-11,74224,6.05053741e-05
sopac,6.049559209999999e-16,0,1e-11,74212,6.04955921e-05
maggy,6.04947769e-16,0,1e-11,74211,6.04947769e-05
meyda,6.04768431e-16,0,1e-11,74189,6.04768431e-05
